42.47, 0.65
42.53, 0.66
42.58, 0.66
42.63, 0.66
42.68, 0.66
42.74, 0.65
42.79, 0.64
42.84, 0.66
42.89, 0.66
42.94, 0.65
43.00, 0.67
43.05, 0.65
43.10, 0.64
43.15, 0.65
43.20, 0.66
43.26, 0.64
43.31, 0.65
43.36, 0.63
43.41, 0.64
43.46, 0.65
43.52, 0.64
43.57, 0.63
43.62, 0.63
43.67, 0.63
43.72, 0.63
43.78, 0.62
43.83, 0.62
43.88, 0.62
43.93, 0.62
43.99, 0.62
44.04, 0.61
44.09, 0.61
44.14, 0.62
44.19, 0.60
44.25, 0.61
44.30, 0.62
44.35, 0.61
44.40, 0.60
44.45, 0.60
44.51, 0.59
44.56, 0.59
44.61, 0.61
44.66, 0.60
44.72, 0.59
44.77, 0.58
44.82, 0.60
44.87, 0.61
44.92, 0.60
44.97, 0.61
45.03, 0.61
45.08, 0.60
45.13, 0.61
45.18, 0.61
45.24, 0.61
45.29, 0.61
45.34, 0.62
45.39, 0.62
45.45, 0.62
45.50, 0.62
45.55, 0.62
45.60, 0.63
45.65, 0.63
45.71, 0.63
45.76, 0.63
45.81, 0.62
45.86, 0.63
45.91, 0.64
45.97, 0.64
46.02, 0.64
46.07, 0.65
46.12, 0.65
46.18, 0.64
46.23, 0.65
46.28, 0.66
46.33, 0.66
46.38, 0.64
46.43, 0.66
46.49, 0.70
46.54, 0.70
46.59, 0.69
46.64, 0.73
46.70, 0.74
46.75, 0.78
46.80, 0.83
46.85, 0.75
46.90, 0.77
46.96, 0.83
47.01, 0.88
47.06, 0.88
47.11, 0.87
47.17, 0.93
47.22, 0.96
47.27, 0.88
47.32, 0.93
47.38, 0.89
47.43, 0.86
47.48, 0.90
47.53, 0.90
47.58, 0.89
47.64, 0.92
47.69, 0.98
47.74, 0.97
47.79, 0.99
47.84, 1.01
47.90, 1.01
47.95, 1.00
48.00, 0.98
48.05, 1.01
48.10, 1.00
48.16, 0.99
48.21, 1.01
48.26, 1.00
48.31, 1.03
48.36, 0.98
48.42, 0.99
48.47, 1.02
48.52, 1.00
48.57, 0.98
48.62, 0.98
48.68, 1.00
48.73, 0.97
48.78, 0.97
48.83, 1.03
48.88, 1.02
48.94, 0.99
48.99, 1.01
49.04, 1.01
49.09, 1.00
49.14, 1.02
49.20, 1.00
49.25, 1.00
49.30, 1.02
49.35, 1.01
49.40, 1.03
49.46, 1.02
49.51, 1.00
49.56, 1.00
49.61, 1.02
49.66, 1.01
49.72, 1.01
49.77, 1.02
49.82, 1.00
49.87, 1.02
49.92, 0.99
49.98, 1.01
50.03, 0.99
50.08, 1.01
50.13, 1.02
50.19, 1.00
50.24, 0.99
50.29, 1.00
50.34, 1.01
50.39, 1.00
50.45, 1.00
50.50, 1.00
50.55, 0.98
50.60, 1.01
50.65, 0.99
50.71, 0.99
50.76, 0.99
50.81, 0.98
50.86, 1.00
50.92, 1.00
50.97, 1.00
51.02, 1.01
51.07, 0.99
51.12, 1.01
51.18, 1.00
51.23, 0.99
51.28, 1.00
51.33, 1.00
51.39, 0.99
51.44, 1.01
51.49, 1.00
51.54, 1.00
51.59, 0.99
51.65, 1.00
51.70, 0.99
51.75, 1.01
51.80, 1.00
51.85, 1.01
51.91, 1.01
51.96, 1.00
52.01, 0.99
52.06, 1.01
52.12, 1.00
52.17, 1.01
52.22, 1.00
52.27, 1.00
52.32, 1.01
52.38, 1.01
52.43, 1.00
52.48, 1.01
52.53, 1.00
52.59, 1.01
52.64, 1.00
52.69, 1.00
52.74, 1.00
52.79, 1.01
52.84, 1.00
52.90, 1.01
52.95, 1.01
53.00, 0.99
53.05, 1.00
53.11, 1.00
53.16, 1.00
53.21, 1.00
53.26, 0.99
53.31, 1.01
53.37, 1.02
53.42, 1.00
53.47, 1.00
53.52, 1.00
53.58, 1.01
53.63, 1.00
